Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,3.32,0.0,0.0,0.0,9.31,0.0,0.0,8.32,0.0
Feb,3.1,7.32,0.0,0.1,0.02,0.0,0.0,0.0,3.78,0.0
Mar,1.89,4.78,23.08,0.3,5.26,13.23,5.55,5.02,0.0,0.0
Apr,6.71,15.74,0.0,34.64,22.07,13.39,28.49,35.62,21.05,22.0
May,11.0,17.29,17.62,0.0,29.4,5.08,14.58,43.68,22.89,12.0
Jun,120.73,135.17,53.04,189.18,208.46,110.71,305.2,348.1,162.98,182.3
Jul,247.35,272.62,113.51,388.0,346.18,322.15,361.87,256.79,340.91,416.9
Aug,224.41,251.36,102.32,414.93,344.76,334.83,358.26,327.9,340.79,434.2
Sep,212.02,218.09,63.38,286.0,267.75,248.65,292.33,342.26,253.66,178.7
Oct,50.25,85.68,44.89,59.6,34.15,46.88,47.41,42.75,70.42,26.0
Nov,24.95,31.63,26.03,13.43,9.79,23.25,2.89,8.35,17.64,0.0
Dec,39.97,2.48,0.0,0.1,7.66,0.0,11.27,18.26,9.36,50.0
