Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,34.8,22.57,20.73,33.51,23.51,0.75,86.83,46.08,6.28,78.69,45.24,31.78,8.8
Feb,19.47,23.19,0.64,30.27,18.11,20.01,0.22,25.17,21.91,0.11,0.0,9.91,29.4
Mar,13.47,19.85,16.57,15.44,19.74,0.0,0.0,0.0,16.74,0.0,0.0,24.38,1.9
Apr,10.34,11.63,12.29,0.0,9.6,11.96,2.98,16.7,0.0,0.0,11.57,13.21,21.4
May,14.79,15.67,9.82,14.77,15.99,14.33,16.96,7.34,15.04,21.22,11.24,14.57,18.4
Jun,62.42,58.03,106.7,86.2,78.27,111.45,217.99,83.1,62.04,219.64,55.15,70.49,82.4
Jul,208.4,215.86,135.73,215.21,222.01,148.93,244.05,323.53,165.33,223.26,331.8,165.66,397.2
Aug,189.58,199.39,253.03,171.53,191.8,253.87,380.91,199.91,212.75,341.71,133.96,209.95,326.4
Sep,54.27,104.61,142.71,53.35,104.71,138.57,220.09,138.58,147.94,222.65,33.59,152.64,211.8
Oct,3.89,11.39,0.0,5.43,18.53,0.37,9.31,9.16,26.83,9.15,0.0,32.42,34.4
Nov,0.44,4.41,0.0,1.2,6.37,0.0,4.75,5.01,5.91,3.03,4.2,12.64,3.5
Dec,8.28,10.05,0.0,7.16,9.68,0.3,20.77,14.72,6.74,21.16,13.89,14.21,3.9
