Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.96,0.62,0.0,4.43,8.32,6.83,12.33,5.6,0.0,0.0
Feb,5.99,3.62,0.0,7.63,7.52,10.77,3.32,7.63,5.95,46.0
Mar,39.05,52.93,21.22,118.79,101.37,45.74,61.89,109.09,50.22,38.0
Apr,183.25,198.28,67.77,347.54,360.92,189.32,348.75,703.9,196.03,195.0
May,578.0,428.38,104.62,557.3,516.6,314.4,573.42,638.79,331.26,533.9
Jun,650.17,669.22,171.47,706.41,759.83,569.29,669.88,790.97,584.39,479.5
Jul,845.13,670.91,163.47,597.78,695.51,561.69,670.76,848.62,589.11,387.9
Aug,459.05,572.24,124.77,856.61,658.69,493.11,451.0,697.15,519.19,450.6
Sep,330.2,449.1,102.44,663.7,814.65,376.56,657.62,646.69,402.26,291.5
Oct,208.29,173.84,37.27,335.87,224.99,155.58,190.73,247.36,154.58,53.0
Nov,32.2,15.55,8.11,15.3,8.85,3.55,11.19,3.45,4.58,0.0
Dec,2.9,2.7,2.79,0.0,6.02,1.12,1.51,6.1,5.93,10.7
