Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,116.07,68.94,122.66,120.06,69.14,171.16,66.51,0.0,114.99,53.03,0.0,129.39,3.1
Feb,54.18,53.98,96.77,35.7,56.56,79.84,34.07,94.55,80.08,36.67,64.55,93.56,70.4
Mar,17.61,71.0,58.04,35.22,76.96,71.49,63.36,69.96,91.84,68.05,129.0,99.28,24.8
Apr,37.55,36.35,45.75,26.29,29.09,23.82,53.75,51.8,26.42,52.72,20.78,42.69,108.7
May,23.69,26.88,2.72,23.07,26.88,11.63,39.32,39.93,11.9,41.49,0.0,21.86,29.7
Jun,0.0,88.99,131.78,0.0,76.16,124.63,60.4,62.79,176.4,60.08,50.01,182.17,91.9
Jul,157.43,223.49,281.88,159.74,224.29,280.03,146.72,251.99,323.81,140.75,270.79,319.53,170.2
Aug,215.24,217.73,122.65,210.65,208.17,137.92,460.18,335.19,0.0,475.62,381.49,0.0,379.9
Sep,86.56,114.18,12.64,82.02,105.66,29.33,540.12,186.38,48.75,502.26,186.55,78.77,228.8
Oct,3.78,13.76,0.0,3.84,12.0,10.47,0.0,2.48,6.69,0.0,2.38,7.94,6.2
Nov,4.22,7.83,2.51,3.39,7.81,1.6,13.6,17.82,0.27,17.47,13.37,17.85,37.7
Dec,25.52,20.21,0.0,20.56,23.05,0.0,0.23,17.7,7.5,0.29,17.03,4.62,47.9
