Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,11.07,13.15,0.0,9.43,11.82,12.97,0.0,16.88,11.81,0.0,8.08,16.95,0.0
Feb,6.44,10.49,0.89,12.12,10.69,0.0,1.75,3.03,2.25,1.6,2.6,12.78,2.4
Mar,3.16,6.5,0.0,4.27,6.27,14.67,8.5,5.89,14.49,8.83,10.27,5.76,0.0
Apr,4.12,5.04,0.47,3.18,4.97,2.31,5.68,8.87,0.0,1.52,5.74,8.72,33.1
May,19.03,27.06,54.75,1.54,30.47,0.0,48.12,69.95,6.12,83.45,105.85,47.52,27.7
Jun,93.08,110.02,33.49,98.04,120.21,53.56,41.29,147.64,56.63,41.3,196.25,87.3,53.1
Jul,311.41,314.81,0.0,307.05,314.57,0.0,176.2,193.1,312.26,177.14,276.28,306.24,232.1
Aug,295.7,285.73,191.39,283.54,286.76,172.92,130.55,192.51,176.6,158.69,235.01,176.51,310.5
Sep,184.79,194.75,116.94,186.11,193.1,127.92,159.74,199.51,132.52,161.02,198.64,139.46,42.2
Oct,17.32,41.41,4.52,17.78,40.91,0.86,164.69,98.75,37.43,150.6,63.31,62.47,0.0
Nov,0.27,4.17,0.0,0.24,4.72,0.0,0.28,2.23,15.21,0.29,2.14,6.75,0.0
Dec,1.27,4.98,0.88,1.1,4.62,0.26,0.62,1.7,3.22,0.57,0.72,3.66,0.0
