Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.35,6.76,14.54,17.72,8.03,1.42,11.72,13.21,5.54,33.2
Feb,69.68,25.19,0.0,26.7,33.95,18.12,25.86,41.98,35.26,58.0
Mar,155.73,58.99,14.47,69.85,74.98,67.55,53.42,70.66,66.3,111.3
Apr,192.25,135.82,10.18,169.53,159.1,121.87,171.48,259.48,134.06,99.2
May,203.29,169.04,65.2,272.3,202.29,181.63,213.7,152.23,175.38,209.4
Jun,339.58,269.85,78.94,338.2,289.74,285.15,338.06,288.01,287.22,103.2
Jul,250.81,278.73,83.63,169.1,280.81,284.1,235.91,414.42,289.94,152.2
Aug,246.04,194.89,86.17,247.36,238.41,229.61,232.54,218.87,230.6,320.6
Sep,262.21,227.23,75.78,160.0,149.4,249.5,189.95,243.46,251.48,107.2
Oct,125.14,98.97,36.52,30.1,127.17,95.63,131.75,0.0,104.21,21.2
Nov,1.31,23.16,0.0,9.83,32.87,39.33,15.74,85.01,29.98,88.6
Dec,24.91,17.48,12.51,11.97,19.66,20.74,0.43,33.26,13.82,11.2
