Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,4.57,9.95,20.49,10.34,10.66,16.04,0.0,8.65,13.27,0.0,0.0,1.37,10.3
Feb,11.03,15.66,1.17,14.04,12.71,3.67,26.49,15.57,8.32,26.28,2.6,9.3,2.7
Mar,8.61,13.7,0.0,20.39,14.68,1.99,0.0,12.4,10.29,0.0,0.51,9.83,1.8
Apr,5.35,9.51,8.58,0.0,7.65,17.04,34.06,12.21,7.84,43.91,11.98,11.34,12.5
May,11.66,12.31,0.3,6.4,13.35,9.43,19.91,14.73,0.0,24.76,14.6,6.72,9.4
Jun,30.84,34.68,21.35,30.78,37.02,23.72,33.71,58.61,40.71,33.93,62.37,43.2,94.5
Jul,103.25,102.5,36.18,97.7,102.44,61.05,52.93,56.99,55.6,49.59,94.79,44.77,184.1
Aug,119.33,109.84,41.71,104.01,103.66,61.67,60.19,76.96,49.93,68.14,63.97,55.19,55.5
Sep,54.8,60.11,15.89,55.78,62.27,20.39,128.82,17.06,39.47,93.78,0.0,39.26,117.9
Oct,0.88,5.16,0.0,0.53,0.0,0.0,0.12,0.0,9.08,0.09,0.0,3.7,0.0
Nov,1.45,4.2,0.86,1.43,4.03,11.88,0.35,8.25,0.0,0.35,0.0,7.61,0.0
Dec,1.39,6.28,4.52,1.55,5.85,0.0,0.0,0.05,9.97,0.0,0.0,7.5,3.4
