Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.79,5.84,0.0,2.85,6.92,0.0,0.0,4.86,13.51,3.4
Feb,2.28,4.31,0.0,0.0,1.88,11.87,0.5,1.4,14.96,0.0
Mar,1.91,0.0,0.0,0.1,0.0,0.0,4.05,0.0,11.72,0.0
Apr,1.52,2.93,9.0,1.57,6.75,9.35,3.54,8.16,15.85,0.0
May,3.14,7.22,23.12,0.1,5.25,0.0,4.02,3.2,3.79,0.6
Jun,10.52,21.05,27.43,28.15,55.53,0.0,57.84,54.0,24.1,52.2
Jul,63.1,75.79,27.96,67.23,76.79,30.29,67.94,80.39,55.69,42.3
Aug,44.56,33.06,37.05,56.2,63.33,40.28,58.12,62.84,54.3,5.7
Sep,15.2,31.41,3.68,32.69,53.42,38.66,30.49,56.15,35.49,37.9
Oct,1.1,4.5,18.85,5.06,10.29,2.51,9.59,22.26,13.5,0.0
Nov,0.3,1.73,8.38,1.1,0.72,5.93,0.43,0.59,0.0,0.0
Dec,0.53,4.13,14.96,0.1,1.93,0.0,0.0,2.55,12.87,0.0
