Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,13.12,13.73,1.57,12.29,13.61,4.39,5.48,16.75,16.97,0.0,12.63,8.03,1.0
Feb,10.05,11.32,0.0,8.6,9.75,11.15,0.51,2.45,0.0,0.57,3.89,12.54,11.2
Mar,5.69,8.25,0.0,5.42,7.01,10.8,30.68,0.0,0.0,27.61,0.0,4.2,0.0
Apr,2.77,4.95,0.05,3.53,5.25,16.76,2.08,4.27,5.16,3.64,2.42,0.0,4.8
May,4.25,10.65,0.86,5.46,10.96,9.53,6.31,15.31,7.6,10.12,17.31,12.2,3.0
Jun,73.68,82.22,35.52,70.23,83.33,54.43,11.07,47.52,16.79,10.58,41.08,25.08,30.2
Jul,262.55,238.85,217.92,255.2,242.54,221.23,251.02,220.89,214.0,251.12,266.4,217.09,249.5
Aug,231.35,244.61,142.64,245.06,255.34,159.34,190.89,157.31,129.87,174.46,181.85,131.11,238.5
Sep,139.54,140.05,47.7,143.14,137.55,59.36,92.27,124.43,85.04,92.4,114.88,86.71,88.3
Oct,12.96,25.03,0.0,13.26,22.66,6.9,38.34,30.2,21.28,37.85,36.71,12.34,0.0
Nov,0.33,3.76,0.0,0.56,4.43,0.0,0.1,4.12,4.18,0.0,1.05,0.93,0.0
Dec,3.2,5.6,1.08,2.8,5.56,0.0,1.07,3.75,0.0,1.23,6.46,3.21,0.0
