Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.22,5.06,0.0,5.28,4.84,0.39,2.44,5.98,0.0,7.03,6.57,0.0,0.0
Feb,4.38,6.89,0.98,5.5,5.64,3.89,0.0,11.45,0.93,0.52,8.76,3.17,0.0
Mar,2.49,4.71,0.0,2.46,4.76,8.18,0.0,0.0,11.35,0.0,0.6,7.14,1.6
Apr,1.75,6.15,0.09,1.62,5.87,3.37,0.1,7.6,0.0,1.48,5.58,0.0,1.5
May,15.42,14.8,21.05,19.87,16.44,18.79,2.51,21.92,0.0,7.34,21.01,16.92,4.7
Jun,28.94,47.87,43.31,27.62,51.53,59.57,21.63,41.61,35.61,23.33,41.79,40.24,101.0
Jul,134.36,158.46,93.54,153.19,157.43,100.32,220.6,121.62,115.38,216.06,132.1,119.66,284.0
Aug,157.8,131.21,51.83,147.72,151.99,71.36,268.68,202.83,82.92,266.25,200.57,106.97,89.4
Sep,45.0,65.63,16.12,54.81,71.15,21.45,68.81,42.63,32.53,76.74,7.88,32.76,91.1
Oct,2.69,7.96,0.0,1.65,6.49,9.63,16.13,0.0,1.35,18.65,27.61,11.23,0.4
Nov,2.4,5.24,0.0,1.52,6.28,15.04,0.0,0.0,7.41,0.0,0.0,19.26,0.0
Dec,2.19,3.62,0.48,1.57,3.87,9.8,0.65,0.0,0.0,1.58,0.0,0.0,0.0
