Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.01,2.84,2.12,0.53,2.81,4.42,7.89,0.36,0.0,3.47,0.0,2.18,0.0
Feb,0.44,1.77,0.43,0.32,0.52,4.21,0.11,1.06,2.65,0.06,0.45,14.28,0.0
Mar,0.45,4.14,0.71,0.29,3.79,0.0,0.44,2.46,3.37,0.18,3.89,6.68,0.0
Apr,0.99,3.81,0.09,2.64,5.13,2.73,3.85,7.11,3.55,4.22,14.0,13.64,0.0
May,1.4,10.32,8.68,9.24,19.41,10.62,9.34,0.0,0.0,11.3,3.42,13.48,0.0
Jun,47.46,50.95,80.87,47.28,60.71,61.92,39.16,12.86,42.43,40.55,0.0,34.61,45.5
Jul,536.92,177.57,405.26,380.55,223.59,364.61,144.53,439.25,576.17,174.4,462.77,516.96,151.7
Aug,159.1,162.62,79.56,162.78,204.58,91.66,273.73,264.84,131.58,273.46,344.52,160.89,61.9
Sep,70.6,92.89,5.1,68.12,97.08,41.72,34.13,18.07,42.42,31.56,4.3,31.82,57.8
Oct,2.37,9.65,0.1,2.1,9.58,17.66,20.29,17.39,0.87,22.27,32.54,8.61,0.0
Nov,0.18,6.73,0.23,0.25,6.86,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0
Dec,0.15,1.14,0.0,0.11,1.17,13.4,0.13,0.46,0.0,0.0,0.46,1.27,0.0
