Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.3,8.07,0.15,0.32,6.24,0.0,2.96,4.99,14.04,1.71,0.0,8.88,0.0
Feb,14.71,20.48,0.03,0.0,5.84,18.15,3.32,7.23,0.0,0.0,0.0,6.62,4.9
Mar,5.79,17.51,1.04,2.24,7.11,5.4,2.6,2.91,0.0,2.49,3.69,4.56,0.6
Apr,13.85,26.02,0.0,23.76,29.78,36.49,4.4,27.87,0.0,4.67,27.61,8.09,19.7
May,19.33,27.1,4.9,14.11,24.98,14.89,10.12,36.59,14.65,12.13,55.62,7.33,92.8
Jun,175.85,188.41,222.74,187.04,194.81,220.21,70.72,77.46,178.38,70.06,79.29,156.06,132.4
Jul,369.82,344.86,0.0,336.26,331.67,0.0,454.68,350.74,0.0,326.42,334.56,0.0,536.8
Aug,354.39,374.0,0.0,357.73,333.1,0.0,498.66,383.02,0.0,469.83,479.44,0.0,448.5
Sep,204.17,200.12,139.9,183.64,227.21,151.03,243.92,280.92,155.3,245.61,282.6,156.31,243.0
Oct,57.71,64.13,81.09,67.38,80.4,80.2,216.74,96.89,85.06,224.59,85.82,89.52,46.4
Nov,6.69,11.83,0.0,3.14,16.53,0.0,1.66,19.62,16.61,1.57,4.97,23.44,0.5
Dec,0.14,2.12,0.33,0.47,2.24,0.0,0.0,0.0,0.44,0.0,0.0,8.22,90.6
