Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.52,15.62,2.49,0.0,4.72,4.46,9.58,4.83,19.35,0.0
Feb,3.6,6.4,9.1,0.87,13.86,0.47,0.0,19.49,13.67,5.0
Mar,0.56,0.0,11.86,0.0,4.62,9.98,0.0,0.0,7.19,0.0
Apr,1.38,2.49,5.43,0.0,15.16,0.0,5.62,12.8,16.48,8.0
May,6.15,5.98,4.57,24.48,23.59,0.0,20.95,34.99,11.4,2.0
Jun,36.36,44.78,50.84,18.2,67.43,44.61,60.24,72.85,42.68,40.4
Jul,154.3,177.77,114.41,396.85,204.02,134.89,308.34,202.94,165.52,366.7
Aug,292.3,299.92,77.51,145.85,219.71,166.47,202.9,196.18,183.45,567.7
Sep,210.26,188.66,64.56,59.76,98.11,70.15,90.92,122.5,83.57,285.9
Oct,12.21,30.33,28.36,17.15,34.04,9.54,16.26,41.96,22.79,0.0
Nov,0.95,4.47,0.0,17.86,24.35,25.62,20.58,24.19,7.53,0.0
Dec,0.95,8.74,0.0,0.0,18.27,15.27,25.0,85.27,18.07,0.0
