Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,16.69,15.84,0.0,5.7,5.94,11.81,9.21,18.4,5.34,0.0
Feb,11.26,9.45,7.74,0.1,10.07,8.56,0.13,0.0,6.75,0.0
Mar,2.84,0.56,13.79,0.1,4.95,11.81,0.79,3.72,0.0,4.2
Apr,11.59,15.23,17.53,51.0,43.07,22.87,47.23,43.17,10.39,0.0
May,42.08,63.89,35.54,17.63,25.82,44.66,6.7,69.32,38.9,38.8
Jun,44.23,92.07,82.95,110.7,94.67,56.9,69.91,99.58,78.7,100.3
Jul,112.03,124.03,153.49,159.4,160.75,157.99,160.69,155.55,179.95,405.8
Aug,218.37,261.94,106.41,319.66,241.11,204.71,270.61,259.74,221.53,275.0
Sep,59.63,170.25,96.49,72.47,187.81,138.64,123.81,136.87,148.94,90.2
Oct,58.37,77.48,12.7,0.0,30.6,45.82,10.31,37.9,47.2,0.0
Nov,0.27,6.29,20.25,0.09,0.01,1.1,0.09,0.0,1.55,0.0
Dec,0.2,2.34,0.0,0.0,0.59,0.0,1.01,0.67,0.82,0.0
