Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.49,16.55,0.0,12.05,16.87,6.32,28.14,25.17,17.23,11.19,21.28,8.28,0.0
Feb,25.79,33.48,0.0,24.37,29.01,9.42,3.44,8.91,0.0,2.62,14.08,9.66,7.9
Mar,11.33,21.98,0.0,12.06,24.6,13.28,10.23,14.98,0.0,12.4,19.12,2.9,0.6
Apr,21.65,21.63,0.0,17.68,22.04,8.27,16.59,15.24,0.0,8.12,15.22,8.48,13.8
May,26.47,39.91,13.33,28.06,39.8,25.43,75.58,90.54,8.35,75.76,73.61,19.23,55.8
Jun,164.64,188.5,78.74,168.5,187.82,82.94,114.39,108.51,93.8,107.11,95.95,92.79,103.3
Jul,268.24,380.4,503.01,281.33,379.97,0.0,298.74,506.94,600.38,316.67,494.27,558.19,292.6
Aug,367.32,341.29,18615.25,342.07,329.63,0.0,266.41,221.53,199.91,250.27,231.2,200.62,201.7
Sep,209.6,204.12,94.03,207.07,199.83,89.02,174.11,137.86,96.86,171.34,116.32,120.73,154.7
Oct,67.16,73.99,41.92,66.21,68.28,54.16,70.16,107.98,62.69,69.79,94.49,79.08,12.7
Nov,1.94,6.91,1.18,0.96,6.37,0.0,1.26,9.82,17.42,1.08,0.0,10.56,0.0
Dec,0.48,3.58,0.43,0.56,3.61,0.0,0.0,4.06,0.0,0.0,6.77,10.99,53.5
