Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,12.0,13.7,0.29,14.56,15.18,8.37,18.85,15.98,0.02,18.92,21.32,5.71,0.0
Feb,5.27,15.31,0.0,2.02,8.9,18.16,1.35,3.93,0.94,1.19,1.46,4.26,0.0
Mar,5.1,12.87,0.54,4.93,11.31,5.81,13.58,31.13,0.0,11.79,31.06,0.0,0.0
Apr,13.47,12.64,0.1,12.26,13.19,0.0,0.0,25.18,7.65,0.0,14.98,0.0,0.0
May,32.99,34.84,20.5,26.89,39.12,29.96,19.16,83.98,44.12,19.08,58.21,31.33,37.1
Jun,132.6,159.7,73.13,126.94,169.7,85.48,34.89,119.74,58.25,35.77,133.12,76.01,122.5
Jul,322.1,292.99,260.9,310.98,313.11,245.11,247.0,226.42,266.11,246.16,276.2,265.15,273.2
Aug,252.08,276.74,207.23,253.25,232.5,217.02,174.04,230.55,194.32,173.18,0.0,193.04,163.0
Sep,227.25,236.69,96.42,226.43,208.76,107.19,136.6,238.41,130.12,132.28,195.62,138.46,51.9
Oct,26.91,79.99,87.16,38.56,85.84,86.48,111.28,90.36,103.13,108.61,128.36,85.24,77.4
Nov,0.95,5.9,0.4,0.48,6.21,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.0
Dec,0.11,2.0,0.0,0.2,1.76,0.0,0.21,0.34,0.77,0.08,0.22,0.0,4.3
