Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.63,13.27,0.0,5.81,8.68,0.0,15.62,9.48,4.48,16.51,5.53,12.45,0.0
Feb,15.0,11.07,0.0,9.81,6.8,0.0,0.0,0.0,6.57,0.0,0.0,10.0,10.7
Mar,5.72,7.71,0.0,4.37,7.67,13.15,0.0,10.79,7.53,3.15,22.08,0.0,1.8
Apr,0.73,3.5,0.0,2.19,3.36,0.0,7.89,6.95,4.39,8.51,11.07,8.92,4.6
May,3.61,8.18,0.0,5.54,9.11,10.47,5.06,23.76,0.0,3.37,17.69,8.74,0.0
Jun,97.2,125.56,100.95,93.89,122.68,111.45,97.16,145.13,78.5,98.36,146.13,106.87,133.8
Jul,361.77,376.9,0.0,335.8,365.84,0.0,351.31,336.66,0.0,365.26,435.53,0.0,337.5
Aug,417.33,365.15,0.0,397.01,357.18,0.0,382.66,335.61,0.0,377.88,396.69,0.0,240.0
Sep,205.59,195.97,164.25,195.87,190.07,167.8,20.76,101.08,114.24,0.0,55.87,118.24,166.4
Oct,15.88,26.61,0.0,17.63,27.3,7.12,46.34,51.07,25.75,46.24,37.34,18.78,7.0
Nov,2.87,19.27,0.0,3.43,21.96,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Dec,1.64,8.7,0.14,1.06,7.72,11.84,0.0,0.0,1.78,0.01,0.0,6.86,0.0
