Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,81.5,34.67,39.8,78.61,53.48,0.0,105.89,69.26,65.04,109.94,34.48,76.99,21.4
Feb,30.71,28.59,1.63,50.43,37.16,21.23,15.61,39.29,29.79,15.33,0.0,27.14,40.9
Mar,19.1,29.88,21.84,28.19,44.08,5.28,29.42,0.0,21.15,10.6,0.0,49.82,9.6
Apr,14.26,16.72,26.38,49.21,25.18,0.0,61.73,33.25,21.84,48.54,36.2,33.67,45.2
May,60.01,24.66,51.25,71.52,33.79,4.98,19.92,18.9,13.83,17.62,19.84,44.85,45.2
Jun,58.56,87.45,165.86,64.56,121.92,159.18,213.98,127.92,105.43,211.47,58.26,114.13,151.1
Jul,209.55,251.09,235.03,212.42,281.49,235.58,471.22,386.96,0.0,477.59,463.99,0.0,555.9
Aug,187.26,213.56,326.81,230.61,228.84,324.85,309.2,260.93,0.0,309.67,301.71,0.0,306.9
Sep,96.95,131.22,203.89,102.71,130.53,196.89,342.08,126.49,190.53,342.54,222.7,192.37,305.9
Oct,5.51,14.1,0.11,5.71,13.93,0.0,40.21,30.65,24.35,39.3,54.73,32.45,2.8
Nov,1.11,5.59,0.0,0.76,3.79,0.0,0.17,1.88,0.0,0.73,1.91,7.9,17.0
Dec,12.99,13.64,12.17,75.15,17.21,2.81,41.08,19.49,12.79,40.26,81.72,25.21,15.4
