Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.92,0.0,0.1,1.93,0.0,0.02,2.19,14.2,0.0,2.61,0.0,0.0
Feb,0.1,0.6,0.91,0.1,0.18,5.86,0.24,0.63,5.99,0.0,0.34,0.0,0.0
Mar,0.1,2.29,0.0,0.1,2.39,0.0,0.1,1.61,0.0,0.09,2.7,0.0,0.0
Apr,0.1,0.67,0.0,0.1,0.92,0.0,2.61,2.33,0.0,2.66,2.78,3.61,1.8
May,0.3,7.13,0.53,0.59,8.17,15.11,2.48,4.65,1.64,2.41,5.76,4.59,0.0
Jun,64.46,77.46,67.21,71.57,84.66,73.06,0.0,40.0,62.73,0.0,40.66,49.17,31.2
Jul,146.17,223.62,473.25,220.53,204.24,454.86,175.41,109.86,0.0,174.59,91.54,0.0,136.9
Aug,133.1,172.68,86.98,138.16,174.73,108.78,146.69,219.29,119.29,146.29,133.91,114.78,92.0
Sep,87.76,108.31,9.17,87.37,107.29,38.21,22.72,106.48,66.7,19.06,83.7,72.98,33.3
Oct,4.13,13.21,0.0,4.33,13.62,9.59,27.33,40.06,0.16,31.23,41.58,18.7,0.0
Nov,0.08,5.49,0.0,0.2,6.99,5.84,0.08,1.82,4.33,0.0,2.06,0.0,0.0
Dec,0.13,1.15,0.87,0.1,1.13,0.0,0.57,1.05,0.0,0.98,1.43,0.0,0.0
