Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,17.27,18.6,0.0,9.61,17.29,3.91,45.04,49.6,29.93,45.43,51.44,38.74,55.0
Feb,25.05,25.53,0.0,20.42,26.69,14.74,68.03,123.64,24.53,57.24,107.57,5.02,0.0
Mar,20.7,16.47,1.63,12.44,18.8,20.2,43.72,56.0,0.0,44.02,53.67,5.07,95.0
Apr,4.65,10.0,14.82,4.19,9.98,4.42,20.44,27.99,0.0,21.04,28.32,0.98,0.0
May,7.97,13.83,0.0,4.69,11.63,8.03,24.35,30.72,0.0,25.6,29.87,14.98,93.0
Jun,143.19,163.31,57.95,138.26,133.62,95.61,46.07,33.12,52.76,45.69,12.03,57.66,83.5
Jul,398.31,346.84,0.0,363.11,296.97,0.0,157.89,128.03,322.4,157.25,731.99,275.87,304.0
Aug,207.07,331.44,0.0,309.65,209.67,0.0,201.95,158.83,116.36,212.67,524.33,145.76,474.5
Sep,131.04,172.02,19.36,80.38,55.7,38.74,99.87,153.95,17.76,100.82,421.04,48.61,123.6
Oct,68.23,60.71,4.99,63.69,57.93,3.55,0.0,14.25,12.13,0.0,4543.29,30.96,71.1
Nov,0.94,8.04,0.0,1.01,7.31,14.97,0.0,0.0,4.88,0.0,0.0,3.21,0.0
Dec,0.68,4.26,0.64,0.38,4.25,7.24,0.0,0.0,0.0,0.0,0.0,7.76,0.0
