Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.51,9.84,1.1,5.2,13.22,0.35,4.61,48.54,23.75,5.2,48.73,9.72,0.0
Feb,4.92,7.32,0.0,3.92,6.59,0.0,9.46,10.98,16.38,2.31,8.48,13.6,26.0
Mar,6.59,15.7,0.0,16.55,19.01,2.18,6.38,17.84,15.83,3.52,25.69,28.88,0.0
Apr,4.11,6.04,0.0,1.65,5.63,5.58,0.33,7.16,6.8,0.37,7.52,9.39,3.6
May,3.77,7.81,0.85,3.08,5.27,5.71,2.83,7.01,0.0,5.41,4.63,0.0,0.0
Jun,109.12,132.86,99.91,117.14,127.58,107.26,85.22,144.45,96.54,84.2,125.79,104.7,148.2
Jul,277.88,293.03,0.0,276.99,328.71,143.45,599.06,410.84,0.0,598.89,681.02,0.0,197.1
Aug,287.01,273.73,114.42,285.84,286.32,113.75,441.0,309.01,0.0,440.1,302.12,0.0,142.5
Sep,146.08,172.84,138.7,144.8,196.91,142.24,134.91,173.84,153.5,134.56,173.16,156.68,107.3
Oct,20.96,47.15,37.47,11.88,63.29,29.91,50.08,82.64,58.08,50.17,54.13,58.33,2.7
Nov,1.92,23.47,0.32,2.72,30.83,16.86,0.05,2.72,0.0,0.74,13.78,15.71,9.2
Dec,1.36,9.23,0.0,0.97,10.07,0.0,0.1,0.3,9.36,0.28,0.4,5.88,0.8
