Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.86,9.68,17.2,8.13,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Feb,14.58,21.74,0.86,32.7,22.89,6.64,35.41,990.86,6.52,24.53,17.31,12.43,
Mar,76.7,73.57,21.02,57.28,45.22,22.67,156.93,34.59,28.44,122.12,0.0,35.79,
Apr,148.04,200.1,64.79,175.81,208.31,66.96,61.71,309.38,67.71,61.87,275.99,75.84,201.7
May,219.12,487.41,2095828210548736.0,283.31,480.27,0.0,64.54,883.4,15.55,64.91,679.96,66.93,420.5
Jun,648.35,686.54,0.0,674.79,467.78,0.0,10000.0,566.4,0.0,10000.0,566.4,0.0,308.5
Jul,581.46,628.47,0.0,601.8,550.78,0.0,325.68,453.17,0.0,326.94,436.01,0.0,532.2
Aug,432.24,463.28,0.0,333.63,625.47,0.0,10000.0,0.0,8588.73,10000.0,0.0,7674.33,354.2
Sep,366.55,341.99,0.0,385.84,296.59,0.0,10000.0,534.61,0.0,10000.0,534.61,0.0,302.0
Oct,154.15,195.09,140.36,154.33,128.66,140.52,218.56,298.76,304.32,231.65,594.47,268.63,40.4
Nov,12.55,31.64,2.7,0.77,7.02,0.0,4.22,46.07,8.56,5.61,8.65,3.38,0.0
Dec,0.77,5.02,0.0,1.0,0.0,0.0,10000.0,0.98,13.6,10000.0,0.98,1.45,19.0
