Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,4.95,0.0,0.0,5.05,0.0,0.58,0.0,16.57,0.52,0.0,1.96,8.9
Feb,0.59,3.4,0.61,0.64,3.54,14.67,0.38,3.51,9.5,0.0,0.57,1.28,0.0
Mar,5.56,10.2,0.0,7.9,12.75,18.97,23.93,40.93,24.32,23.4,37.56,19.92,17.6
Apr,38.84,51.56,51.52,37.53,43.46,78.28,66.63,0.0,53.34,67.48,0.0,49.01,2.3
May,143.2,117.29,130.46,122.8,116.15,129.43,85.6,62.19,136.74,75.56,122.18,137.15,146.8
Jun,63.24,82.39,82.22,63.8,82.58,85.54,142.75,80.82,81.14,117.48,18.21,81.54,141.3
Jul,69.47,96.82,45.36,73.13,123.39,52.95,74.93,78.16,62.94,104.06,45.22,64.42,226.6
Aug,77.62,102.48,75.87,79.01,141.09,75.67,125.56,119.18,106.41,128.26,115.97,112.39,32.3
Sep,147.65,120.56,189.11,162.37,107.36,174.76,130.96,169.86,178.14,178.65,144.2,168.75,48.8
Oct,130.2,148.3,65.26,131.28,149.26,68.12,85.51,131.06,86.89,105.13,175.73,96.16,51.6
Nov,16.0,47.61,105.72,0.65,59.25,98.09,28.53,0.0,72.59,24.24,221.69,93.53,9.1
Dec,2.83,11.13,7.68,3.21,10.85,9.8,8.77,9.42,13.15,8.8,8.8,12.75,68.7
