Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,89.01,27.84,0.0,81.31,27.68,90.2,45.42,0.0,69.82,54.72,0.0,90.7,10.9
Feb,19.7,33.0,0.0,20.33,31.77,15.09,46.91,47.25,34.8,42.78,7.46,34.91,42.6
Mar,24.77,33.46,1.49,20.78,32.84,31.08,0.0,30.72,35.91,0.0,57.36,37.72,20.6
Apr,16.27,20.46,21.29,20.41,18.44,23.4,25.72,20.49,18.08,20.22,4.33,21.12,76.1
May,25.88,24.74,0.0,27.5,24.53,18.33,37.4,14.67,40.95,37.86,61.78,31.2,22.3
Jun,71.1,87.05,90.44,67.21,69.15,92.49,124.29,94.86,87.06,125.22,82.63,95.34,163.2
Jul,213.18,244.4,257.27,235.91,251.73,252.27,308.07,282.75,0.0,307.41,294.05,0.0,301.0
Aug,303.26,292.45,475.6,326.72,337.54,460.57,299.89,296.11,0.0,297.71,519.41,0.0,591.0
Sep,104.92,136.38,59.35,104.5,129.85,63.9,86.47,112.58,81.96,87.06,166.83,88.98,332.8
Oct,3.4,12.32,0.35,5.72,24.41,0.0,12.68,6.33,11.69,12.7,11.23,19.23,11.5
Nov,1.73,6.68,0.0,4.32,8.61,0.0,9.41,5.61,0.0,11.24,13.72,10.37,17.9
Dec,7.64,16.61,0.0,11.23,15.35,19.81,11.55,13.46,4.97,14.0,13.61,15.92,4.3
