Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.32,3.04,0.0,1.94,5.34,4.47,0.71,2.31,9.6,0.0,2.35,0.0,0.0
Feb,0.33,1.37,0.0,0.22,1.47,3.77,0.1,0.0,5.03,0.0,0.0,0.0,0.0
Mar,1.82,4.06,2.7,1.08,4.17,0.06,0.0,5.9,0.0,0.0,5.24,4.22,0.0
Apr,0.67,1.73,0.0,0.93,2.26,5.9,27.12,4.54,2.37,5.35,4.59,3.49,0.2
May,6.5,9.13,0.0,6.17,11.47,14.81,0.0,15.17,5.06,0.0,14.99,2.28,0.0
Jun,78.06,92.88,56.92,76.7,87.23,68.82,71.52,46.23,49.12,71.63,58.85,53.78,101.5
Jul,260.86,266.71,370.52,266.26,307.39,370.63,468.39,375.29,400.92,477.4,426.09,414.41,274.0
Aug,263.97,254.48,106.52,261.0,315.9,124.08,415.95,485.9,0.0,397.2,602.71,0.0,176.3
Sep,147.71,143.34,39.63,137.2,136.24,65.46,87.22,86.21,58.93,89.27,85.84,68.23,155.1
Oct,10.58,18.46,0.0,7.4,21.28,0.0,17.02,0.0,17.22,17.38,103.51,15.34,0.0
Nov,1.7,16.5,0.53,0.85,18.6,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0
Dec,0.11,2.81,0.0,0.17,3.98,12.64,19.38,0.0,9.29,19.74,0.0,0.38,0.0
