Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.24,13.44,0.0,6.39,12.9,0.0,0.0,9.56,4.4,0.0,7.78,12.06,0.0
Feb,7.86,12.37,0.56,2.23,8.28,0.0,0.0,7.07,14.2,0.0,7.5,4.65,0.0
Mar,7.7,13.5,0.0,6.95,11.93,22.95,2.4,4.92,7.73,2.0,3.71,0.0,13.5
Apr,7.85,16.58,18.22,4.52,17.15,8.43,0.0,17.7,0.6,0.0,14.74,17.94,35.5
May,69.59,67.46,56.52,74.39,81.81,81.01,140.92,76.44,81.39,137.62,59.5,84.76,49.3
Jun,156.83,181.56,53.97,143.51,185.33,67.46,100.17,130.91,69.61,96.19,117.78,68.63,156.0
Jul,326.42,305.36,221.54,304.99,331.56,0.0,282.21,281.68,151.72,286.69,287.71,0.0,338.3
Aug,270.63,274.0,290.35,273.52,205.41,290.53,117.31,228.73,207.18,121.06,228.07,207.79,345.9
Sep,210.35,230.56,184.32,222.23,226.13,184.84,146.98,212.32,179.34,129.14,289.11,182.03,83.3
Oct,71.64,70.21,164.02,69.58,80.59,148.77,66.98,91.23,47.74,51.02,16.8,49.11,61.6
Nov,1.52,6.12,0.0,1.36,6.82,0.0,0.0,11.73,1.74,0.0,10.41,3.76,0.0
Dec,0.1,2.27,0.46,0.21,2.1,0.0,0.0,1.37,0.0,0.04,0.0,0.0,13.0
