Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.74,16.86,1.5,6.44,8.93,17.11,28.79,19.04,23.33,11.31,3.2,6.68,0.0
Feb,8.02,15.73,0.0,3.8,10.08,8.41,0.0,0.0,0.0,0.0,0.0,15.75,8.5
Mar,12.71,12.17,0.64,9.81,10.97,0.0,1.01,4.24,11.02,8.07,9.93,5.02,0.5
Apr,2.8,7.28,0.0,6.68,13.19,0.0,19.41,39.9,0.8,16.94,36.28,12.67,6.5
May,3.82,7.31,0.0,3.82,8.26,4.45,2.73,23.53,0.0,1.26,21.06,0.0,0.0
Jun,108.38,138.32,92.54,109.18,129.26,105.02,110.49,135.93,80.51,110.43,119.84,109.45,66.5
Jul,366.23,360.07,0.0,353.2,361.86,0.0,391.35,469.03,0.0,405.13,602.37,0.0,532.5
Aug,283.33,367.02,0.0,311.13,342.77,0.0,295.14,397.99,0.0,298.45,455.56,0.0,215.5
Sep,171.68,180.19,128.17,177.04,161.86,139.15,177.3,134.09,138.13,161.51,132.7,138.57,157.0
Oct,11.08,28.8,0.17,11.24,28.77,5.94,85.91,61.74,24.24,85.5,61.43,22.47,2.0
Nov,1.46,17.45,0.35,2.04,17.57,5.04,2.13,2.08,6.96,2.28,0.0,5.01,0.0
Dec,2.54,9.2,0.0,1.57,7.19,3.94,2.31,0.0,9.61,5.32,0.0,1.42,0.0
