Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,1.7,1.0,0.1,2.15,0.0,0.0,0.0,18.12,0.0,0.0,0.0,0.0
Feb,0.1,0.56,0.51,0.09,0.34,0.0,0.07,1.81,0.0,0.19,0.82,2.7,0.0
Mar,0.28,1.91,0.0,0.18,1.88,0.95,0.0,0.0,1.21,0.0,0.0,5.42,0.0
Apr,0.14,1.65,0.0,0.24,1.86,0.0,5.53,4.71,0.0,4.38,4.37,1.17,0.0
May,4.69,6.14,6.92,5.53,8.81,0.0,0.0,7.65,9.73,0.0,16.06,6.92,0.0
Jun,110.08,117.57,72.26,118.01,124.75,87.96,18.51,33.71,63.82,18.03,16.17,53.58,167.1
Jul,338.28,331.0,0.0,323.79,297.37,0.0,247.96,344.15,0.0,248.88,468.69,0.0,256.4
Aug,232.02,284.05,0.0,251.72,253.82,0.0,276.69,235.13,107.52,250.32,262.88,169.19,257.1
Sep,169.71,170.66,74.02,176.18,170.58,90.34,80.93,103.75,98.79,83.09,91.43,116.8,127.7
Oct,5.26,14.86,0.0,7.53,14.68,12.57,54.15,35.08,0.0,54.09,33.6,4.44,0.0
Nov,0.54,14.21,0.04,2.27,17.0,0.0,0.0,0.0,20.62,0.0,0.0,26.1,0.0
Dec,0.0,2.37,0.6,0.37,3.91,0.0,0.0,11.13,0.0,0.0,15.09,5.43,0.0
