Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.13,7.63,2.9,3.97,7.65,0.62,10000,10000,10000,10000,10000,10000,0.2
Feb,13.34,15.18,0.0,4.43,10.59,0.0,10000,10000,10000,10000,10000,10000,6.17
Mar,6.68,15.19,0.0,0.0,10.48,9.33,10000,10000,10000,10000,10000,10000,1.48
Apr,25.9,30.46,0.15,0.0,36.25,7.91,10000,10000,10000,10000,10000,10000,89.55
May,23.08,32.08,4.19,30.94,36.0,30.3,10000,10000,10000,10000,10000,10000,57.56
Jun,147.72,197.63,67.14,165.19,215.17,86.34,10000,10000,10000,10000,10000,10000,79.66
Jul,354.69,364.03,0.0,356.22,386.24,0.0,10000,10000,10000,10000,10000,10000,26.04
Aug,345.79,357.77,0.0,345.27,435.16,0.0,10000,10000,10000,10000,10000,10000,239.76
Sep,243.27,217.43,263.67,229.71,274.32,262.07,10000,10000,10000,10000,10000,10000,81.76
Oct,72.59,60.68,38.14,77.31,62.57,50.7,10000,10000,10000,10000,10000,10000,221.88
Nov,8.45,11.2,13.58,7.19,10.49,1.33,10000,10000,10000,10000,10000,10000,110.39
Dec,0.0,1.65,0.0,0.24,0.6,0.0,10000,10000,10000,10000,10000,10000,15.86
