Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.9,6.71,0.21,3.19,4.64,3.29,6.35,12.83,5.04,6.19,12.62,1.47,0.0
Feb,10.31,12.59,1.0,1.45,8.77,0.0,1.41,4.84,6.6,1.14,4.55,7.29,46.0
Mar,198.66,27.11,124.94,251.54,29.11,79.7,73.31,154.57,107.34,67.23,97.06,100.24,38.0
Apr,84.15,207.63,528.29,20.41,203.9,525.6,16.51,344.76,297.37,15.14,122.79,292.02,195.0
May,462.03,450.07,0.0,462.73,427.85,0.0,705.02,761.35,0.0,702.2,737.33,0.0,533.9
Jun,577.58,574.98,0.0,573.73,641.97,0.0,419.97,693.33,0.0,434.92,581.74,0.0,479.5
Jul,598.66,548.87,0.0,552.89,590.86,0.0,565.28,883.83,0.0,560.69,844.65,0.0,387.9
Aug,271.1,406.18,0.0,282.07,412.2,0.0,220.47,637.45,0.0,218.92,849.58,0.0,450.6
Sep,234.14,426.61,0.0,221.45,468.33,0.0,160.84,615.68,0.0,205.03,461.32,0.0,291.5
Oct,282.58,171.53,297.68,168.25,181.86,272.66,310.16,337.34,351.24,505.04,350.06,344.56,53.0
Nov,17.53,21.87,6.41,15.98,13.57,7.28,0.0,12.43,0.0,0.0,8.01,9.11,0.0
Dec,0.15,3.4,0.0,1.38,7.82,0.0,7.45,10.08,2.71,7.63,7.37,4.57,10.7
