Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.82,19.06,0.0,5.0,11.94,23.43,9.96,22.64,10.93,0.0
Feb,3.29,11.47,0.0,0.0,8.79,0.0,0.0,0.0,8.32,1.7
Mar,0.21,0.0,0.0,0.1,2.15,16.13,2.53,2.32,13.45,0.0
Apr,1.72,2.21,0.0,4.91,9.37,6.93,10.08,7.97,0.0,2.9
May,2.5,7.06,0.0,87.57,36.43,0.0,19.82,37.76,11.73,7.5
Jun,53.27,54.97,32.45,25.53,44.01,1.17,21.27,46.65,33.87,19.0
Jul,129.84,181.56,128.57,176.21,169.12,129.95,180.54,182.92,138.93,192.4
Aug,223.21,261.89,96.42,212.74,169.21,146.4,207.51,169.4,157.44,191.5
Sep,174.85,187.25,58.26,142.43,110.85,101.77,86.07,126.63,110.12,93.5
Oct,20.94,29.66,0.0,0.0,20.88,29.35,0.0,22.46,42.75,0.0
Nov,0.16,9.23,0.0,0.0,3.76,0.0,0.0,3.02,0.0,0.0
Dec,0.87,3.58,0.0,0.1,0.24,2.46,0.0,0.38,7.81,0.0
