Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,20.84,23.07,0.0,5.48,14.47,22.56,6.0,0.0,20.47,4.6
Feb,9.25,15.99,3.34,7.21,14.62,22.89,10.55,12.69,14.09,21.1
Mar,2.51,5.56,18.1,9.6,7.76,0.0,10.51,9.6,16.61,0.7
Apr,7.12,6.77,16.36,10.31,17.26,0.0,11.81,18.44,0.0,7.1
May,5.14,12.07,0.0,18.0,16.08,0.0,19.21,15.99,7.13,20.5
Jun,36.04,41.19,13.4,75.62,80.83,36.28,64.79,81.58,42.01,135.8
Jul,136.42,170.8,81.02,191.91,230.85,163.01,205.76,195.76,189.24,246.5
Aug,182.8,195.91,84.66,218.16,224.47,186.16,207.28,285.63,197.0,252.2
Sep,221.72,187.23,39.42,100.79,166.71,129.79,102.83,214.67,147.3,210.6
Oct,9.38,19.69,18.55,21.67,14.94,18.92,0.0,34.47,6.37,29.9
Nov,1.53,6.82,0.0,0.0,7.68,0.0,13.4,6.69,0.0,1.8
Dec,11.28,13.75,9.88,6.51,14.76,1.75,12.91,41.56,6.26,10.3
