Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.89,12.09,0.0,2.85,6.49,0.0,0.01,8.49,0.0,0.53,8.52,4.49,5.0
Feb,29.44,36.29,38.35,5.99,22.07,29.15,0.0,0.0,6.59,0.0,0.0,7.36,7.0
Mar,64.92,85.1,76.63,77.7,56.28,78.64,16.83,0.0,0.0,15.05,0.0,5.16,23.0
Apr,147.78,160.52,113.09,157.18,151.81,115.46,79.47,0.29,126.75,85.8,0.0,126.62,69.0
May,137.51,254.2,58.82,123.14,133.17,77.16,122.94,154.96,61.04,110.66,503.45,76.77,149.0
Jun,261.28,330.7,0.0,249.81,243.57,0.0,161.42,18.33,165.31,171.43,328.07,159.86,
Jul,258.08,297.63,0.0,252.26,191.6,0.0,257.99,237.31,119.08,260.11,235.37,127.69,290.0
Aug,315.31,322.74,0.0,325.73,310.2,0.0,299.42,233.56,263.89,298.94,317.17,265.33,133.0
Sep,168.25,208.53,112.13,157.29,130.03,126.38,121.34,100.25,104.73,122.51,126.29,97.38,
Oct,97.46,146.04,21.8,145.53,138.86,18.02,237.28,208.11,72.14,238.05,0.0,69.38,88.0
Nov,12.27,45.69,0.4,0.0,42.63,10.39,0.0,0.0,41.79,0.0,0.0,47.74,1.0
Dec,2.77,8.81,0.0,0.0,11.15,0.0,10000.0,0.0,0.0,10000.0,0.0,0.0,37.0
