Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.09,1.14,8.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Feb,0.0,0.8,19.29,0.39,0.0,2.33,0.64,0.0,8.15,2.9
Mar,1.38,9.29,11.22,1.23,0.0,0.0,0.19,5.16,5.06,14.0
Apr,32.53,29.89,2.83,28.3,16.52,22.76,32.21,34.66,20.17,9.5
May,31.52,50.36,7.67,43.73,44.66,39.12,46.94,42.69,46.1,99.7
Jun,85.55,97.08,23.19,76.74,82.36,65.28,75.98,86.0,70.07,85.9
Jul,108.98,126.54,41.43,87.26,75.34,71.88,74.01,66.14,63.65,20.5
Aug,88.84,105.64,46.67,94.18,91.09,116.41,94.76,0.0,120.25,55.9
Sep,74.26,129.41,23.53,379.68,157.97,123.89,194.02,156.07,127.91,55.4
Oct,44.58,70.49,17.03,237.34,43.38,64.42,0.0,24.47,74.17,54.2
Nov,32.98,40.1,22.09,30.52,17.96,24.9,3.37,9.79,31.33,0.2
Dec,0.6,7.0,0.0,2.06,3.3,0.0,0.0,3.13,8.64,0.0
