Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.69,11.8,0.0,7.53,9.57,14.15,6.97,15.59,0.27,5.56,1.8,19.3,0.0
Feb,19.45,17.55,0.05,4.93,10.37,7.91,0.97,9.99,3.81,1.85,13.81,7.16,9.5
Mar,8.21,16.96,0.0,6.77,16.81,0.0,32.21,22.13,2.92,38.54,22.16,17.15,0.0
Apr,6.25,10.69,0.6,5.17,10.82,15.3,2.96,8.1,7.11,7.26,8.63,12.54,11.7
May,13.54,15.59,11.36,15.41,15.48,0.0,0.0,9.41,0.0,5.16,7.82,2.25,11.7
Jun,148.64,161.13,115.1,150.71,160.86,115.45,184.72,113.77,112.48,181.28,151.01,116.61,158.7
Jul,372.06,384.05,0.0,391.89,382.95,0.0,307.19,325.33,0.0,304.16,405.77,0.0,354.2
Aug,328.02,384.42,0.0,384.0,374.63,0.0,310.35,395.08,0.0,310.6,386.75,0.0,360.3
Sep,202.8,198.42,224.13,210.03,191.05,224.71,85.38,219.02,200.68,85.43,175.32,197.63,148.4
Oct,29.24,49.65,15.96,29.18,49.05,32.01,25.55,45.39,45.65,23.8,0.0,39.83,0.0
Nov,3.3,6.34,0.61,2.18,6.32,14.05,4.71,5.51,6.41,0.68,5.11,9.32,0.0
Dec,0.29,5.48,0.35,0.9,4.7,3.77,0.13,0.0,12.16,0.0,0.0,0.0,0.3
