Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.55,7.82,21.09,18.3,0.0,5.15,26.13,0.0,14.71,0.0
Feb,1.41,3.01,0.0,0.1,0.0,0.0,0.0,3.08,0.0,22.4
Mar,2.43,6.64,0.0,23.09,6.58,1.68,0.82,7.78,9.06,0.0
Apr,8.96,13.38,0.0,19.88,17.19,16.38,12.02,26.14,13.43,40.6
May,16.33,9.46,0.0,20.1,15.92,2.28,15.72,15.25,12.65,58.5
Jun,133.67,160.14,97.19,146.8,160.44,103.11,165.38,182.74,136.84,217.9
Jul,338.59,313.81,120.35,314.82,366.27,357.71,367.03,405.02,368.79,285.0
Aug,311.5,325.19,105.86,275.75,195.68,240.96,258.69,259.52,240.83,478.5
Sep,183.24,214.52,85.66,223.1,238.12,216.69,270.67,260.79,214.56,101.9
Oct,43.25,48.84,30.2,61.35,54.0,66.48,37.49,55.4,71.63,3.2
Nov,17.76,11.49,0.0,2.84,0.0,4.68,3.25,0.0,9.96,0.0
Dec,1.26,2.22,0.0,0.1,6.9,0.0,11.92,10.79,4.79,60.0
