Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,109.16,23.95,0.0,47.03,26.55,10.1,24.03,22.8,31.09,16.7
Feb,0.0,44.08,0.46,45.55,44.91,43.1,40.44,40.51,21.02,16.8
Mar,24.35,38.8,21.9,32.25,44.75,40.36,38.53,44.25,14.62,5.7
Apr,18.75,29.19,11.75,39.96,30.88,36.31,32.55,30.64,9.09,78.0
May,41.35,49.73,15.44,42.85,41.26,4.34,0.0,38.25,28.68,50.7
Jun,141.79,165.92,37.77,142.22,166.68,93.3,142.63,166.28,112.23,76.4
Jul,281.1,344.87,56.5,287.7,311.99,302.91,288.59,375.12,306.33,138.0
Aug,122.34,252.01,38.11,77.11,219.48,196.95,199.57,245.9,193.5,249.4
Sep,231.92,228.46,29.89,78.0,165.86,146.74,123.2,232.85,150.01,87.1
Oct,19.68,24.44,0.0,2.76,32.16,13.03,31.73,24.11,23.64,0.8
Nov,0.0,12.46,8.8,1.14,10.88,17.0,0.0,13.23,3.42,12.4
Dec,6.72,14.11,13.12,9.27,11.7,0.0,11.47,15.42,12.23,0.3
