Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,1.79,4.43,0.2,1.76,5.3,13.31,0.0,9.8,14.92,0.0,8.82,18.63,0.0
Feb,0.44,2.09,0.0,0.38,1.85,7.77,0.6,5.53,16.7,0.55,0.0,9.1,0.0
Mar,1.16,3.98,0.85,1.96,4.13,9.33,2.22,10.24,5.21,12.41,13.81,0.0,0.8
Apr,0.89,2.84,0.0,0.94,2.88,4.99,0.0,2.17,2.87,1.8,2.43,0.0,0.0
May,3.04,6.89,0.0,4.94,6.9,14.1,9.53,8.94,6.71,5.83,8.46,0.0,2.5
Jun,106.61,112.43,107.72,91.6,111.43,110.27,145.89,119.88,70.34,145.03,112.43,89.85,139.5
Jul,293.38,306.09,0.0,294.45,279.53,0.0,265.71,291.55,0.0,280.33,511.45,0.0,379.5
Aug,218.61,279.81,72.84,219.46,270.39,71.53,341.8,360.92,9.22,303.58,391.74,89.84,151.5
Sep,154.8,199.43,140.41,157.08,198.55,143.9,26.93,46.95,130.83,42.56,48.3,127.8,82.5
Oct,15.63,24.17,0.0,16.77,24.22,0.0,17.74,26.96,1.36,19.54,23.41,8.47,4.6
Nov,1.99,23.37,0.0,2.74,24.58,5.24,0.11,1.78,0.0,0.1,2.8,6.43,0.0
Dec,1.09,6.66,0.0,1.05,7.03,5.83,3.05,7.19,0.0,4.59,7.98,15.1,0.0
