Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.11,13.04,0.0,0.0,11.5,0.0,1.15,3.92,10.46,1.26,0.0,5.37,1.2
Feb,0.82,14.71,0.0,0.0,0.88,6.45,0.0,1.67,0.0,0.0,1.44,0.41,14.5
Mar,6.84,23.38,0.0,0.0,13.47,29.86,72.56,0.0,25.81,57.17,0.0,10.0,12.3
Apr,71.47,75.29,5.77,18.89,16.31,9.72,0.0,20.53,23.39,0.0,0.0,14.49,3.3
May,90.16,105.21,52.56,87.8,83.45,52.87,92.33,86.03,68.68,101.48,74.98,66.69,125.6
Jun,42.2,73.86,12.06,35.28,29.05,30.37,49.74,24.85,18.32,42.01,20.93,18.6,11.4
Jul,76.1,82.19,14.41,58.36,33.81,26.81,0.0,17.29,20.1,0.0,70.44,27.11,24.2
Aug,112.28,101.14,98.59,97.77,80.62,103.86,60.32,56.68,65.46,55.58,69.15,64.61,20.9
Sep,88.44,110.49,135.04,93.58,102.44,135.22,86.94,0.0,111.09,87.37,0.0,114.32,107.9
Oct,157.23,184.05,76.56,149.62,149.26,70.88,121.85,116.03,85.98,128.33,75.79,90.63,63.9
Nov,135.9,141.34,40.99,116.09,91.36,48.65,75.61,144.04,69.33,74.47,63.07,91.43,82.1
Dec,10.47,54.24,39.23,18.46,46.88,47.41,0.0,46.63,73.15,0.0,39.95,25.39,1.4
