Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.16,17.1,0.0,19.82,17.83,0.0,18.22,14.45,11.54,18.85,20.75,14.34,0.0
Feb,14.95,16.47,0.49,14.36,12.71,4.67,23.49,10.09,23.65,22.38,2.44,16.41,0.7
Mar,7.54,12.78,5.23,7.2,13.2,11.68,0.0,0.0,9.12,0.0,0.0,8.6,0.0
Apr,3.17,6.47,0.0,5.11,6.99,0.0,0.0,5.67,0.0,0.0,3.77,0.0,7.9
May,12.55,16.11,4.77,13.52,15.78,7.28,29.33,7.55,16.49,19.37,6.34,17.71,3.1
Jun,99.23,90.06,30.9,93.52,95.45,42.95,67.71,52.1,11.53,68.66,53.35,25.2,21.9
Jul,274.56,247.33,161.34,261.1,255.87,172.1,177.56,205.5,174.7,176.89,227.96,177.63,153.8
Aug,225.76,265.16,106.63,220.16,265.79,117.87,174.91,159.4,107.92,159.67,137.48,130.78,336.3
Sep,105.57,144.23,89.78,104.25,142.22,101.1,0.0,87.94,103.94,0.0,88.96,104.38,92.7
Oct,9.88,22.88,0.0,12.26,25.4,25.84,36.45,34.66,14.74,36.38,47.66,34.09,14.4
Nov,0.34,3.72,0.0,0.74,4.98,7.78,27.09,15.49,9.37,27.47,7.65,6.05,0.0
Dec,2.6,5.93,0.0,1.21,5.56,0.0,7.99,4.71,0.0,9.1,5.78,5.52,0.0
