Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.19,8.09,0.0,2.41,6.21,0.0,4.43,24.29,12.2,3.02,23.58,21.0,0.0
Feb,5.04,8.48,0.73,0.0,7.97,16.92,2.03,16.06,9.56,2.07,12.59,11.38,9.9
Mar,10.52,13.64,0.09,8.9,12.7,1.78,24.6,26.64,0.0,30.24,35.88,0.0,0.0
Apr,2.34,4.52,0.23,2.12,5.62,0.0,35.16,14.8,0.0,4.99,12.71,0.0,8.0
May,4.72,9.66,6.15,8.61,11.64,0.0,4.14,14.03,0.48,4.33,13.4,6.06,9.1
Jun,109.79,121.96,65.83,110.04,121.59,83.91,133.14,152.21,76.39,130.82,80.98,94.41,148.7
Jul,433.29,382.41,0.0,367.5,362.43,0.0,447.99,470.51,0.0,449.07,977.87,0.0,486.3
Aug,332.28,348.25,0.0,307.55,352.04,0.0,439.82,483.01,0.0,439.65,537.7,0.0,229.8
Sep,192.35,211.29,122.93,191.05,204.72,135.5,164.7,168.3,137.33,153.31,122.55,124.9,198.4
Oct,26.88,29.89,8.19,25.61,29.79,7.6,123.87,63.38,25.31,120.66,27.3,34.52,0.0
Nov,0.94,22.54,0.0,3.11,24.94,12.77,0.0,5.09,18.58,1.2,9.22,0.0,0.0
Dec,1.81,9.55,0.0,1.81,8.89,11.22,8.29,8.72,15.15,8.47,13.93,8.57,0.2
