Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.17,7.14,0.22,19.78,12.64,12.07,0.0,0.0,9.33,0.0,0.0,0.0,0.0
Feb,6.01,8.67,0.0,0.84,6.43,0.68,0.0,6.18,0.82,0.0,0.0,0.0,2.6
Mar,37.97,26.75,0.0,41.61,26.48,30.36,67.85,33.76,59.63,68.99,62.07,51.44,35.3
Apr,195.73,92.21,154.67,193.01,84.53,144.88,138.91,108.59,137.43,122.04,34.1,135.84,130.2
May,263.15,256.79,342.55,265.11,262.07,333.48,280.7,181.04,0.0,273.26,112.16,0.0,270.4
Jun,430.12,429.82,0.0,411.68,449.59,0.0,686.06,696.95,0.0,685.17,784.86,0.0,474.0
Jul,472.1,514.23,0.0,466.41,514.92,0.0,753.36,555.03,0.0,714.74,465.23,0.0,470.5
Aug,425.67,287.77,0.0,746.66,302.1,0.0,279.39,0.0,0.0,243.38,0.0,0.0,351.5
Sep,322.15,336.13,0.0,324.26,350.45,0.0,520.04,565.95,0.0,507.56,579.67,0.0,313.0
Oct,79.05,118.55,121.66,80.38,104.67,121.37,150.74,132.53,121.28,159.22,0.0,122.91,22.8
Nov,2.14,7.31,0.0,2.24,8.07,0.0,3.81,0.0,2.49,3.58,0.0,0.11,0.0
Dec,0.32,4.1,0.0,0.36,5.0,4.55,0.47,0.0,4.98,0.74,0.0,1.83,5.1
