Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,9.62,12.28,21.28,34.46,0.0,2.23,37.11,0.0,11.16,0.0
Feb,6.32,13.63,0.0,3.07,0.0,9.61,0.0,0.0,13.7,6.5
Mar,7.71,15.67,0.0,0.0,0.0,0.0,0.0,0.0,1.88,0.5
Apr,23.91,22.24,21.1,55.49,11.88,0.0,23.05,17.71,0.14,2.0
May,23.22,22.02,26.81,23.4,6.13,0.0,6.1,6.14,8.16,10.5
Jun,252.41,239.69,69.69,186.9,142.99,95.9,187.28,65.12,113.0,159.4
Jul,414.09,415.94,117.44,287.29,298.4,313.44,301.87,361.11,326.9,412.7
Aug,602.01,547.84,141.01,395.9,328.09,288.88,272.18,307.93,287.18,242.4
Sep,316.45,318.77,74.43,193.11,222.19,179.86,211.73,258.05,177.06,187.9
Oct,32.26,62.48,0.0,32.63,11.47,41.9,30.98,23.51,45.57,0.5
Nov,0.57,4.94,0.0,3.18,2.94,0.0,0.0,1.2,12.42,0.0
Dec,42.06,6.7,0.0,5.72,2.42,11.42,0.26,18.25,0.0,53.5
