Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,14.34,12.78,0.0,13.3,0.0,5.87,128.1,0.0,9.4,0.0
Feb,0.25,4.64,15.65,0.0,0.0,16.77,0.0,0.0,9.16,11.5
Mar,1.62,2.53,0.0,18.2,0.0,0.0,0.03,0.0,2.01,0.0
Apr,1.28,2.1,0.0,1.71,2.92,14.18,1.55,0.0,0.0,9.0
May,3.56,4.82,5.84,0.0,0.0,0.0,0.0,0.0,13.85,0.0
Jun,55.34,71.18,65.83,52.86,64.36,32.69,39.93,64.84,41.73,41.0
Jul,228.5,302.46,115.5,329.81,334.31,275.18,268.61,290.54,300.47,279.0
Aug,222.53,279.84,123.58,188.05,225.13,203.73,212.74,254.88,213.33,274.0
Sep,255.43,287.81,60.68,87.58,129.62,93.26,129.22,153.02,89.03,241.5
Oct,4.23,15.16,0.23,1.64,6.67,27.2,0.55,19.74,22.3,0.0
Nov,0.65,14.8,10.8,0.87,0.0,1.93,0.45,0.0,17.36,0.0
Dec,1.65,12.86,0.41,0.1,5.02,0.0,6.55,19.97,12.92,0.0
