Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,7.11,0.0,1.88,6.92,25.81,0.0,0.0,8.5,0.0,0.0,0.0,4.7
Feb,9.57,11.32,0.6,14.18,9.86,8.18,0.0,0.62,0.0,0.0,0.63,5.05,0.0
Mar,4.04,6.93,0.0,4.3,7.38,4.11,0.0,0.0,18.34,0.0,0.0,6.58,2.8
Apr,2.43,5.61,0.0,1.5,6.44,21.17,7.45,5.3,1.02,4.27,7.84,19.06,9.2
May,0.21,14.03,0.0,7.81,14.18,1.8,5.36,15.74,12.23,7.41,15.45,9.96,4.2
Jun,64.19,37.91,72.21,10.55,47.89,57.34,26.23,0.0,59.67,26.68,0.0,29.86,64.7
Jul,171.8,169.12,63.37,167.15,159.86,85.6,157.6,193.92,94.2,150.39,209.27,96.24,169.5
Aug,168.87,157.1,86.01,152.0,188.04,88.04,178.53,87.58,105.48,185.54,93.28,114.61,75.1
Sep,57.48,82.31,25.53,58.16,82.53,49.69,28.21,38.6,46.28,27.53,29.2,52.71,164.8
Oct,2.28,7.76,0.59,0.7,3.8,8.84,32.8,1.19,12.61,32.85,11.7,29.87,0.0
Nov,0.1,4.82,0.0,0.1,4.06,13.51,0.0,0.0,5.38,0.0,0.0,7.87,1.5
Dec,3.86,3.89,1.86,1.71,3.03,0.0,0.0,0.0,0.0,0.61,0.0,5.53,0.2
