Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.18,16.06,0.0,21.61,17.77,0.0,60.95,40.94,26.74,42.35,39.19,27.06,5.8
Feb,19.99,16.47,0.0,29.83,12.56,0.0,8.91,4.14,18.8,9.19,0.0,10.69,0.0
Mar,10.16,12.06,0.0,8.74,11.81,15.91,0.0,0.0,13.89,0.0,0.0,15.37,2.0
Apr,6.65,9.08,0.0,9.44,12.12,6.88,66.15,23.95,0.35,54.26,26.14,0.0,9.5
May,8.17,15.08,0.0,9.36,13.2,6.25,0.0,16.06,14.43,5.16,15.84,3.48,11.9
Jun,47.79,53.7,52.62,45.99,65.41,57.69,0.0,51.25,42.29,0.0,48.51,49.35,37.4
Jul,177.46,195.55,103.04,177.09,197.31,112.14,149.83,178.54,124.05,151.9,183.25,121.18,329.1
Aug,206.63,205.18,72.3,196.88,204.7,91.98,52.7,118.62,98.56,77.46,93.38,97.86,145.0
Sep,64.65,104.23,136.4,72.03,110.36,129.49,27.92,8.33,90.08,19.34,4.19,62.77,206.3
Oct,2.52,11.54,0.0,1.87,11.49,5.5,0.0,11.98,14.24,0.0,11.38,20.81,7.1
Nov,0.42,6.24,0.0,0.95,7.09,1.96,0.0,3.42,0.0,0.18,0.0,8.75,0.0
Dec,3.39,6.64,0.0,4.39,5.58,4.44,0.0,0.0,8.96,0.0,0.0,4.54,0.0
