Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.1,0.52,0.0,2.68,4.55,0.0,3.78,6.85,0.0,3.88,7.57,0.0,0.0
Feb,0.0,1.43,0.0,1.07,6.48,9.52,4.29,3.68,10.73,4.36,4.31,1.55,0.0
Mar,0.22,5.94,5.23,8.44,8.94,12.91,0.76,5.48,0.0,0.57,0.0,11.68,25.6
Apr,60.59,37.7,39.63,74.83,71.93,45.35,92.39,33.54,61.82,87.78,36.63,66.39,47.4
May,115.48,120.52,110.65,117.26,101.25,121.8,72.47,122.37,87.5,75.65,0.0,121.26,129.7
Jun,569.55,539.89,0.0,526.33,382.54,0.0,370.59,554.95,0.0,384.4,485.38,0.0,568.0
Jul,867.75,809.03,0.0,757.73,938.28,0.0,677.0,1468.38,0.0,680.27,775.95,0.0,294.1
Aug,423.11,509.01,0.0,501.12,627.61,0.0,511.74,364.67,0.0,517.4,341.49,0.0,241.6
Sep,153.28,184.91,257.65,189.68,249.39,259.6,234.7,244.09,280.55,231.83,199.98,278.76,129.0
Oct,95.03,133.07,105.85,112.97,113.37,107.52,103.21,145.23,111.7,92.41,168.8,115.98,89.7
Nov,27.55,48.55,9.43,16.52,33.18,17.18,17.67,0.0,35.83,3.87,4.6,40.31,64.9
Dec,1.29,13.33,3.13,0.38,10.93,0.0,0.0,0.0,4.17,0.0,0.0,10.16,0.4
