Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.3,14.63,0.21,5.53,13.74,0.0,10000,10000.0,10000.0,10000,10000.0,10000.0,
Feb,25.51,29.27,0.0,30.95,27.07,10.54,10000,10000.0,10000.0,10000,10000.0,10000.0,
Mar,75.39,69.29,15.42,75.02,76.75,12.63,10000,10000.0,10000.0,10000,10000.0,10000.0,
Apr,139.87,129.81,119.48,138.24,135.5,121.97,10000,10000.0,10000.0,10000,10000.0,10000.0,
May,114.51,234.71,26.64,172.06,242.61,46.63,10000,10000.0,10000.0,10000,10000.0,10000.0,
Jun,388.79,373.35,0.0,376.93,370.03,0.0,10000,4323.11,483.87,10000,4323.11,496.66,165.0
Jul,46.72,367.0,0.0,258.03,365.24,0.0,10000,10000.0,10000.0,10000,10000.0,10000.0,447.0
Aug,213.79,334.36,0.0,247.74,334.24,0.0,10000,10000.0,10000.0,10000,10000.0,10000.0,220.0
Sep,218.57,229.87,192.96,229.15,229.08,194.79,10000,10000.0,10000.0,10000,10000.0,10000.0,184.0
Oct,172.5,160.06,280.1,138.29,165.2,289.63,10000,10000.0,10000.0,10000,10000.0,10000.0,64.0
Nov,5.11,24.72,41.55,9.36,22.07,25.76,10000,10000.0,10000.0,10000,10000.0,10000.0,0.0
Dec,8.51,9.86,13.2,3.98,11.86,0.0,10000,10000.0,10000.0,10000,10000.0,10000.0,29.0
