Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,15.74,18.58,0.0,0.0,17.85,15.37,0.13,10.53,0.0,0.0,10.5,3.06,7.3
Feb,39.37,38.43,29.53,53.38,26.73,18.27,15.28,28.3,21.4,19.5,29.58,21.13,15.1
Mar,94.14,71.94,77.89,95.41,73.07,80.66,86.28,87.26,83.45,91.39,91.98,87.61,84.1
Apr,160.91,162.88,165.35,152.59,167.56,166.02,398.9,279.27,180.99,436.44,218.67,180.25,166.0
May,302.99,273.78,209.65,283.26,274.83,209.65,312.91,172.13,211.1,317.25,234.58,213.19,143.7
Jun,317.52,327.7,0.0,295.76,308.64,0.0,207.85,213.69,246.19,207.5,221.85,243.57,349.9
Jul,420.34,403.79,0.0,411.39,392.29,0.0,345.02,372.85,0.0,345.36,350.59,0.0,249.5
Aug,301.08,345.14,0.0,312.56,332.85,0.0,281.77,264.13,39.79,280.87,320.85,0.0,252.3
Sep,253.69,248.28,233.69,250.32,255.19,235.51,258.05,247.22,255.73,245.88,129.37,252.22,221.3
Oct,76.14,135.26,113.29,85.44,136.09,117.36,82.32,100.2,130.79,79.05,44.4,133.16,33.7
Nov,18.02,26.0,1.29,16.34,29.44,0.0,1.86,8.36,11.48,1.46,0.0,9.53,27.1
Dec,4.3,13.18,0.0,3.38,17.0,0.6,10.12,18.45,2.31,10.33,16.61,6.16,43.7
