Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,5.05,11.24,0.0,1.78,10.35,4.42,57.15,9.97,9.01,48.12,25.24,9.44,33.2
Feb,69.3,28.73,0.0,34.75,37.02,9.6,0.0,46.21,34.9,0.0,51.19,28.18,58.0
Mar,39.85,38.88,76.09,28.73,62.91,49.04,155.3,16.27,81.16,26.16,25.56,85.75,111.3
Apr,107.85,119.53,80.78,120.96,146.71,92.24,160.34,165.8,91.04,186.76,232.54,120.85,99.2
May,172.79,190.02,162.21,180.18,195.04,159.67,208.46,189.72,163.8,203.67,187.2,165.76,209.4
Jun,342.55,321.8,0.0,328.1,285.69,0.0,304.25,296.36,245.18,326.23,241.25,277.5,103.2
Jul,346.83,372.62,0.0,340.8,296.95,0.0,164.34,279.97,418.35,166.19,328.69,409.44,152.2
Aug,273.82,273.61,211.14,267.29,225.11,209.16,240.27,214.29,181.01,231.12,290.53,175.58,320.6
Sep,211.25,210.85,164.09,218.76,258.08,165.55,338.94,289.24,0.0,324.89,354.78,0.0,107.2
Oct,58.07,88.73,69.54,68.45,108.07,66.26,70.92,143.01,108.95,70.77,0.0,106.38,21.2
Nov,5.05,13.86,0.33,0.66,29.05,0.0,0.0,0.0,36.06,0.0,0.0,35.0,88.6
Dec,5.19,9.38,1.52,14.59,25.23,8.85,4.2,4.97,12.72,3.53,0.0,14.84,11.2
