Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.39,12.54,0.23,7.5,14.57,0.0,0.66,6.23,0.0,0.76,0.0,8.47,0.0
Feb,5.99,14.9,0.78,13.97,12.88,12.86,0.96,6.96,14.54,0.28,5.16,1.33,0.0
Mar,9.9,9.87,0.0,22.81,8.23,11.95,0.0,0.0,0.0,0.0,0.0,17.11,11.4
Apr,13.1,13.74,0.12,15.48,13.51,0.0,49.04,31.3,4.24,32.83,19.51,23.36,10.8
May,61.02,47.23,52.11,61.65,49.69,90.63,95.12,59.83,91.99,95.33,28.07,96.64,34.8
Jun,150.74,135.51,87.37,155.36,144.41,89.87,193.1,99.58,85.71,193.3,99.17,89.06,99.4
Jul,348.25,338.11,0.0,338.98,321.2,0.0,329.56,216.75,299.25,329.88,248.65,300.51,360.8
Aug,303.35,304.06,86.9,317.04,291.71,0.0,583.07,180.03,207.97,214.91,113.07,207.55,194.3
Sep,191.77,200.14,113.24,192.75,197.92,128.89,268.65,206.05,114.76,270.01,163.49,129.16,37.7
Oct,42.96,75.69,0.0,64.45,75.66,25.26,0.0,23.01,24.1,0.0,0.0,25.08,0.0
Nov,0.11,7.78,0.88,0.17,7.93,10.09,0.0,0.0,1.23,0.0,0.0,0.0,0.0
Dec,0.1,1.92,0.0,0.18,1.51,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0
