Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.33,8.21,0.0,10000,0.0,0.0,10000,0.0,13.92,4.3
Feb,1.33,4.32,0.0,10000,1.87,10.22,10000,0.0,8.08,6.0
Mar,0.0,0.0,0.0,10000,0.0,0.0,10000,0.0,0.0,0.0
Apr,11.18,0.0,0.0,10000,0.77,0.0,10000,0.77,8.88,16.0
May,0.0,0.0,0.0,10000,57.87,15.93,10000,0.0,29.61,0.0
Jun,153.59,37.15,99.09,10000,108.56,50.43,10000,348.88,89.69,167.5
Jul,165.32,189.3,85.15,10000,232.22,301.81,10000,298.0,311.99,325.7
Aug,385.96,200.03,123.4,10000,427.72,238.47,10000,1220.84,248.21,468.3
Sep,127.19,134.84,76.17,10000,207.13,151.96,10000,43.77,157.63,153.4
Oct,25.19,52.57,4.04,10000,117.51,62.84,10000,62.33,67.02,78.7
Nov,24.66,20.56,17.71,10000,52.01,28.83,10000,64.13,33.05,25.7
Dec,1.01,3.33,5.83,10000,0.0,2.17,10000,0.0,13.89,0.0
