Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.51,8.3,11.49,0.0,4.8,0.0,3.47,7.51,7.45,0.0
Feb,2.36,7.32,0.0,9.9,6.99,0.0,19.4,15.23,0.0,9.7
Mar,12.43,27.19,1.6,106.65,44.86,16.72,98.6,40.76,27.36,61.1
Apr,92.59,104.65,47.27,122.85,137.33,145.91,42.06,155.17,153.84,217.3
May,258.79,293.38,91.19,466.64,303.24,258.28,350.01,250.07,276.84,494.5
Jun,413.49,363.66,163.09,413.78,213.84,464.84,464.2,0.0,490.49,340.3
Jul,197.51,165.43,162.09,251.81,346.27,235.89,299.93,439.8,243.5,228.5
Aug,198.85,215.1,126.54,440.15,247.04,274.43,326.69,304.2,286.76,179.7
Sep,234.89,179.43,102.04,379.4,375.42,236.28,273.93,386.93,250.82,395.1
Oct,123.83,140.1,27.42,130.7,134.7,93.6,163.69,190.62,93.47,29.6
Nov,4.18,10.58,0.0,5.74,5.94,2.36,0.0,7.88,2.73,3.9
Dec,0.83,4.15,0.0,1.74,4.41,8.8,3.23,13.65,8.11,3.8
