Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.22,6.61,0.0,11.95,0.0,0.0,10.6,0.0,5.58,0.0
Feb,1.45,2.95,0.0,0.09,0.0,3.31,0.1,0.06,12.67,0.0
Mar,1.11,3.8,18.82,0.1,8.32,2.65,0.27,7.8,23.96,0.0
Apr,0.26,1.86,0.0,4.49,2.17,0.0,1.91,1.96,0.0,0.0
May,3.65,5.78,4.18,0.1,0.0,0.0,1.68,0.83,0.0,3.5
Jun,42.34,54.16,39.99,54.54,62.59,26.02,65.6,63.14,55.35,117.0
Jul,281.67,266.17,94.14,148.39,179.92,151.41,144.73,168.88,157.81,241.3
Aug,281.02,233.24,93.12,393.89,264.53,230.38,248.24,284.25,243.92,209.5
Sep,281.94,243.3,54.94,0.0,109.85,71.24,83.44,109.02,61.45,227.9
Oct,6.0,17.43,12.94,10.52,23.5,9.99,11.43,25.83,16.11,0.0
Nov,0.4,11.0,0.97,5.42,7.17,0.0,7.45,7.68,6.4,0.0
Dec,1.48,4.64,0.0,6.6,4.47,13.78,11.76,8.22,1.23,0.0
