Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,10.17,17.69,0.0,8.83,18.26,2.83,26.8,21.9,16.49,26.74,8.88,11.44,2.0
Feb,15.87,18.0,1.42,19.25,14.89,0.0,0.29,13.88,14.81,3.28,0.0,0.0,2.1
Mar,4.57,13.47,0.0,3.99,13.31,15.79,3.31,4.85,16.6,2.02,12.69,11.29,3.1
Apr,3.48,8.54,0.0,5.81,8.36,13.0,8.82,5.36,13.06,0.0,0.0,5.13,17.4
May,9.51,18.16,0.71,11.0,18.81,0.0,0.0,0.0,0.0,0.0,1.82,1.43,8.0
Jun,131.09,118.0,9.61,131.6,126.35,16.12,137.05,82.64,13.92,136.77,80.25,44.1,38.9
Jul,269.92,286.59,124.9,285.56,286.84,134.0,270.11,299.2,165.7,269.53,306.96,152.16,214.5
Aug,269.6,286.87,82.17,274.47,289.38,0.0,95.29,179.76,147.14,110.85,197.03,154.79,381.4
Sep,164.78,163.1,84.51,157.18,159.92,91.99,224.35,97.48,91.78,220.01,97.74,94.65,98.3
Oct,12.3,30.46,0.0,11.61,30.18,9.05,5.7,11.95,0.0,6.09,7.39,5.74,6.6
Nov,0.5,3.04,0.72,0.66,3.73,4.26,0.02,1.8,13.17,0.0,1.72,11.05,0.7
Dec,2.05,6.66,0.31,1.36,5.94,0.0,0.1,7.65,0.0,0.91,7.9,17.09,0.0
