Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.55,13.09,0.0,17.36,13.64,14.64,2.11,7.64,0.69,1.91,3.9,2.5,0.0
Feb,6.27,12.64,0.0,1.2,9.4,4.41,6.82,1.07,12.84,2.46,0.0,6.39,0.0
Mar,8.68,12.47,0.46,8.92,11.79,0.42,6.66,9.64,1.46,5.05,10.17,1.57,12.4
Apr,8.25,12.65,14.47,4.96,16.75,30.26,0.24,0.0,8.52,0.0,0.0,20.37,15.4
May,46.49,44.73,16.53,37.54,46.09,36.23,54.69,40.2,31.47,54.66,19.43,43.77,30.4
Jun,169.46,159.42,105.93,159.85,170.48,116.98,59.61,76.08,110.78,63.45,73.23,115.35,51.5
Jul,297.66,301.65,109.03,300.33,317.23,0.0,228.83,228.19,272.14,235.67,170.45,271.66,216.2
Aug,208.74,269.01,163.34,231.44,239.83,169.21,210.79,252.71,160.48,210.73,191.45,165.07,237.5
Sep,208.12,231.36,89.82,215.44,228.77,106.38,241.52,259.15,110.17,252.57,254.77,111.12,91.4
Oct,53.31,78.79,62.69,50.87,81.83,70.27,108.35,57.93,50.3,107.6,44.89,52.61,95.9
Nov,1.41,6.78,0.86,1.09,7.14,12.06,0.38,6.26,9.06,0.36,6.24,0.0,0.0
Dec,0.1,1.8,0.93,0.1,1.57,0.0,0.0,0.0,3.74,0.0,0.0,0.0,8.6
