Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,26.42,25.69,0.0,22.51,21.08,2.9,17.7,18.94,0.19,19.19,0.0,10.4,0.0
Feb,12.79,22.05,1.07,14.0,24.14,14.45,44.72,22.47,5.05,39.05,12.0,14.2,18.1
Mar,6.63,14.81,0.0,7.32,13.92,15.54,11.65,7.85,0.0,7.04,7.47,0.0,0.0
Apr,3.1,5.54,0.41,4.1,11.44,9.17,5.76,22.2,0.0,4.6,31.77,9.61,1.0
May,5.45,8.14,0.0,4.94,8.02,0.0,4.56,7.96,1.0,4.6,4.91,10.4,43.7
Jun,120.76,112.39,90.25,118.36,105.78,95.91,51.12,82.72,91.24,52.28,62.26,89.39,76.8
Jul,360.95,336.37,0.0,353.77,355.57,0.0,468.34,304.69,0.0,463.55,416.69,0.0,243.5
Aug,250.82,301.27,0.0,264.23,307.42,0.0,243.08,327.54,0.0,242.21,348.47,0.0,432.7
Sep,157.2,167.28,59.26,156.21,124.5,64.39,209.57,176.48,70.71,190.91,198.82,97.3,110.6
Oct,25.59,25.64,0.0,22.49,18.85,5.35,207.94,88.36,39.64,211.94,41.17,66.36,2.1
Nov,1.08,11.96,0.0,0.89,11.24,0.0,0.0,0.0,12.54,0.0,0.0,13.48,0.0
Dec,1.05,6.64,0.71,2.0,6.35,5.49,0.0,3.27,3.61,0.0,1.69,3.66,0.0
