Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,16.8,16.31,0.0,27.72,17.37,0.07,33.48,36.65,40.15,32.93,35.04,26.58,1.3
Feb,16.09,16.07,0.0,27.3,12.1,0.0,0.06,8.66,24.74,0.0,0.0,26.49,1.9
Mar,10.73,13.37,4.32,9.38,12.45,5.89,0.0,0.0,12.13,0.0,0.0,21.82,6.9
Apr,9.52,9.14,0.73,10.79,12.91,18.33,44.47,27.17,0.38,44.93,40.77,16.11,15.4
May,17.07,14.86,2.44,11.97,13.79,6.3,30.96,12.23,17.37,19.2,12.62,16.26,23.1
Jun,43.42,61.56,29.94,49.15,70.04,50.66,19.87,73.95,22.73,20.17,57.95,53.82,50.0
Jul,222.15,196.7,52.69,214.86,196.7,55.99,194.43,229.68,95.2,195.47,278.32,95.94,354.3
Aug,211.53,205.88,124.83,211.19,209.48,138.01,175.86,141.92,137.99,174.87,132.16,140.51,184.0
Sep,33.77,91.07,136.44,33.09,90.8,129.76,189.6,20.08,170.01,137.46,26.56,115.23,218.8
Oct,2.78,11.34,0.34,5.89,16.32,0.0,15.26,20.15,14.0,15.23,19.13,16.44,10.7
Nov,0.5,8.72,0.0,0.87,13.66,0.0,2.91,25.71,29.66,2.91,0.0,34.76,4.8
Dec,5.76,6.69,1.46,5.79,5.79,10.19,0.0,3.37,14.98,0.0,4.25,2.45,0.0
