Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,2.2,7.02,0.0,0.0,0.0,0.0,0.0,0.0,3.38,0.0,0.0,2.61,4.4
Feb,17.79,27.83,0.45,4.9,23.5,4.35,14.48,41.94,10.67,14.46,21.06,11.21,22.5
Mar,15.37,39.5,97.34,308.97,0.0,135.88,204.75,51.26,150.57,222.91,78.24,160.59,40.5
Apr,91.29,191.86,361.94,369.51,218.47,25.23,368.3,221.48,0.0,367.33,274.14,0.0,200.3
May,449.83,399.9,0.0,689.33,536.98,0.0,689.06,572.37,0.0,689.23,577.93,0.0,679.3
Jun,577.25,594.34,0.0,624.06,98.19,0.0,573.36,131.87,0.0,635.09,127.14,0.0,495.5
Jul,458.73,441.4,0.0,298.74,338.19,182.26,298.89,336.66,0.0,298.31,301.63,0.0,212.2
Aug,447.08,479.7,0.0,327.14,503.22,0.0,333.35,541.1,0.0,326.58,545.02,0.0,221.5
Sep,280.09,292.61,218.53,313.02,293.9,255.0,311.8,284.91,248.33,315.47,297.88,244.65,225.6
Oct,168.72,194.21,244.37,110.56,231.95,314.49,188.05,59.75,217.14,187.82,65.94,200.51,124.5
Nov,21.39,44.73,1.58,12.14,104.96,18.15,84.49,125.74,22.1,75.5,148.46,21.28,26.9
Dec,3.33,12.83,0.0,0.0,33.92,43.9,88.81,0.0,11.09,82.59,39.46,57.38,25.3
