Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.27,5.03,3.7,1.08,5.11,0.0,3.58,20.73,0.0,3.56,16.82,1.67,0.0
Feb,0.13,3.27,0.89,0.11,3.05,3.38,0.0,0.66,0.38,0.0,0.69,1.57,5.0
Mar,5.96,19.09,6.16,4.34,16.27,0.54,32.85,0.0,9.06,32.89,13.27,11.33,39.7
Apr,77.6,70.48,68.8,72.74,70.48,70.58,90.7,76.38,69.79,92.88,77.11,70.86,62.1
May,165.8,189.01,186.05,172.61,169.84,186.1,177.05,186.51,233.14,216.67,169.99,212.59,238.1
Jun,88.03,463.75,0.0,110.51,424.83,0.0,129.16,111.47,75.29,138.25,95.06,75.39,109.6
Jul,89.43,437.46,0.0,97.03,231.16,0.0,221.86,76.74,63.49,153.09,96.09,57.63,126.6
Aug,198.43,360.68,0.0,209.67,338.18,0.0,66.26,114.58,137.95,61.64,92.18,133.06,134.9
Sep,131.37,170.83,227.8,132.75,167.48,223.97,122.98,51.38,167.54,92.98,21.21,188.37,102.4
Oct,159.23,186.14,92.58,151.79,171.56,107.68,116.53,124.42,112.09,128.9,124.02,115.7,151.8
Nov,83.99,88.77,1.77,91.69,95.03,24.5,133.11,126.16,78.21,122.95,113.77,57.35,11.3
Dec,6.44,20.93,2.46,6.83,18.55,1.9,8.04,5.05,11.15,7.73,4.76,5.73,0.4
