Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,7.0,7.81,0.23,5.0,7.36,14.58,10000,10000,10000,10000,10000,10000,5.28
Feb,13.61,17.16,0.79,14.01,15.24,9.66,10000,10000,10000,10000,10000,10000,0.41
Mar,8.98,19.3,0.88,0.0,9.83,0.0,10000,10000,10000,10000,10000,10000,1.52
Apr,13.16,14.97,0.33,0.0,18.3,0.0,10000,10000,10000,10000,10000,10000,24.62
May,6.7,17.92,0.34,6.72,14.76,14.11,10000,10000,10000,10000,10000,10000,23.9
Jun,172.1,180.71,96.0,177.03,187.98,104.23,10000,10000,10000,10000,10000,10000,231.19
Jul,397.28,390.09,0.0,362.46,372.78,0.0,10000,10000,10000,10000,10000,10000,153.14
Aug,459.89,441.05,0.0,426.97,413.07,0.0,10000,10000,10000,10000,10000,10000,338.27
Sep,234.1,216.38,224.86,220.38,215.06,225.06,10000,10000,10000,10000,10000,10000,244.85
Oct,44.23,48.02,10.63,45.28,47.26,20.4,10000,10000,10000,10000,10000,10000,6.98
Nov,2.12,5.36,5.12,2.63,5.28,0.0,10000,10000,10000,10000,10000,10000,0.15
Dec,3.76,4.87,9.16,4.48,4.52,0.0,10000,10000,10000,10000,10000,10000,0.0
