Month,SVM-1,MLR-1,ANN-1,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,3.68,11.8,1.99,3.15,12.61,0.0,0.0,4.17,20.61,0.0,4.33,4.7,0.0
Feb,7.48,13.19,0.0,7.14,10.78,4.75,0.0,6.87,16.05,0.0,6.57,13.49,81.9
Mar,17.69,19.51,0.0,20.17,19.41,17.15,2.71,12.31,0.0,2.52,17.21,6.31,0.0
Apr,4.73,9.26,0.43,3.59,9.74,12.19,19.82,33.31,5.33,7.68,8.34,19.08,26.5
May,16.24,11.89,12.07,12.85,10.61,0.0,20.54,38.3,0.99,20.49,37.11,20.87,2.9
Jun,130.02,148.32,109.85,134.51,153.63,110.38,152.34,158.62,122.78,140.55,148.62,124.54,265.5
Jul,279.36,323.89,0.0,293.56,312.78,0.0,420.88,270.02,0.0,418.86,432.22,0.0,191.2
Aug,303.07,310.85,59.22,321.57,310.86,0.0,309.48,317.54,213.65,248.83,317.68,220.02,109.5
Sep,174.35,197.24,160.92,157.66,199.91,167.36,86.97,145.81,157.01,86.67,144.21,155.59,77.1
Oct,24.58,44.53,20.85,27.04,52.36,38.31,0.0,58.83,46.65,0.0,50.4,44.55,0.0
Nov,14.43,22.29,2.97,22.39,25.48,8.93,0.0,19.57,12.49,0.09,13.02,8.84,0.0
Dec,0.73,8.95,0.0,1.18,9.71,7.15,0.0,0.24,0.0,0.14,0.99,9.17,8.7
