Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,6.96,17.04,0.0,10.1,7.05,12.06,17.21,9.26,17.11,0.0
Feb,9.68,10.72,0.0,0.93,7.43,11.44,1.48,0.0,2.01,0.0
Mar,0.46,0.0,14.05,1.18,0.0,0.0,0.0,0.0,0.0,0.0
Apr,2.26,3.33,15.0,4.07,12.99,0.0,7.05,11.54,11.61,4.0
May,3.54,8.66,24.34,54.11,39.34,16.23,67.25,40.63,11.76,2.5
Jun,56.47,59.13,45.83,18.83,62.3,35.8,14.86,63.36,39.46,15.5
Jul,171.71,137.31,100.79,118.52,133.51,120.65,122.36,172.86,130.55,111.3
Aug,161.61,229.54,116.83,116.88,123.73,114.83,113.13,122.34,116.06,190.5
Sep,172.35,175.9,55.6,128.19,92.88,84.59,91.8,104.79,90.74,45.0
Oct,32.77,38.61,0.0,0.55,11.95,20.71,0.0,8.49,26.46,0.0
Nov,0.67,9.99,0.11,0.0,12.87,30.24,0.0,3.13,25.54,0.0
Dec,3.09,3.18,2.42,0.11,0.2,0.0,0.35,16.06,12.16,0.0
