Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,8.34,17.36,0.0,0.0,17.89,0.22,0.0,17.79,0.0
Feb,0.84,3.48,0.0,0.0,0.0,0.0,0.0,0.0,5.11,2.2
Mar,4.45,5.57,0.0,0.33,0.0,0.0,0.0,0.83,5.85,0.0
Apr,0.76,2.45,0.5,32.66,3.52,1.54,0.11,4.96,12.0,0.0
May,2.76,8.46,6.66,19.3,0.0,0.0,0.0,0.0,14.51,0.0
Jun,146.68,153.56,66.61,156.3,97.92,69.49,156.98,97.82,81.03,176.3
Jul,300.05,374.03,89.53,243.9,330.49,310.02,301.05,408.21,318.91,247.8
Aug,301.74,308.48,86.42,188.39,249.99,246.18,241.85,253.91,249.15,154.0
Sep,110.38,330.66,54.89,239.84,153.09,130.97,135.81,278.9,139.37,92.5
Oct,60.66,42.75,21.4,8.4,22.86,27.32,12.44,32.37,19.84,2.7
Nov,0.34,21.93,22.87,0.1,5.99,19.87,0.0,6.58,0.0,0.0
Dec,11.75,6.93,0.0,0.1,0.86,0.0,1.49,2.37,2.79,0.0
